Document Name: bmlv_4.sds 
Plate Type: Absolute Quantification
User: u0103892

Document Information

Operator: sa_abi7500
Run Date: Tuesday, January 29, 2019 20:28:03
Last Modified: Tuesday, January 29, 2019 23:08:16
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System

Comments:
SDS v1.3.1

Thermal Cycler Profile
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment
1,1,50.0 °C,5:00,Auto,,
,,95.0 °C,0:20,Auto,,
2,45,95.0 °C,0:03,Auto,,
,,55.0 °C,0:30,Auto,,
Fast 7500 Mode
Data Collection :  Stage 2 Step 1
PCR Volume: 20 µL,

Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
A1,,Rota,Standard,Undetermined,,,,,,
A2,,Rota,Standard,Undetermined,,,,,,
A3,,Rota,Standard,9.71,,1.00e+008,,,,
A4,,Rota,Standard,9.65,,1.00e+008,,,,
A5,,Rota,Standard,Undetermined,,,,,,
A6,,Rota,Standard,16.12,,1.00e+006,,,,
A7,,Rota,Standard,23.09,,10000.00,,,,
A8,,Rota,Standard,24.66,,10000.00,,,,
A9,,Rota,Standard,30.72,,100.00,,,,
A10,,Rota,Standard,34.47,,100.00,,,,
A11,,Rota,NTC,Undetermined,,,,,,
A12,,Rota,NTC,Undetermined,,,,,,
B1,12_127,Rota,Unknown,Undetermined,,,,,,
B2,12_127,Rota,Unknown,Undetermined,,,,,,
B3,12_128,Rota,Unknown,Undetermined,,,,,,
B4,12_128,Rota,Unknown,Undetermined,,,,,,
B5,12_129,Rota,Unknown,Undetermined,,,,,,
B6,12_129,Rota,Unknown,Undetermined,,,,,,
B7,12_130,Rota,Unknown,Undetermined,,,,,,
B8,12_130,Rota,Unknown,Undetermined,,,,,,
B9,12_131,Rota,Unknown,Undetermined,,,,,,
B10,12_131,Rota,Unknown,Undetermined,,,,,,
B11,12_132,Rota,Unknown,Undetermined,,,,,,
B12,12_132,Rota,Unknown,Undetermined,,,,,,
C1,12_133,Rota,Unknown,Undetermined,,,,,,
C2,12_133,Rota,Unknown,Undetermined,,,,,,
C3,12_134,Rota,Unknown,Undetermined,,,,,,
C4,12_134,Rota,Unknown,Undetermined,,,,,,
C5,12_135,Rota,Unknown,Undetermined,,,,,,
C6,12_135,Rota,Unknown,34.00,,31.25,,,,
C7,12_136,Rota,Unknown,Undetermined,,,,,,
C8,12_136,Rota,Unknown,Undetermined,,,,,,
C9,12_137,Rota,Unknown,Undetermined,,,,,,
C10,12_137,Rota,Unknown,Undetermined,,,,,,
C11,12_138,Rota,Unknown,Undetermined,,,,,,
C12,12_138,Rota,Unknown,Undetermined,,,,,,
D1,12_139,Rota,Unknown,Undetermined,,,,,,
D2,12_139,Rota,Unknown,Undetermined,,,,,,
D3,12_140,Rota,Unknown,Undetermined,,,,,,
D4,12_140,Rota,Unknown,Undetermined,,,,,,
D5,12_141,Rota,Unknown,35.20,,15.15,,,,
D6,12_141,Rota,Unknown,Undetermined,,,,,,
D7,12_142,Rota,Unknown,Undetermined,,,,,,
D8,12_142,Rota,Unknown,35.13,,15.80,,,,
D9,12_143,Rota,Unknown,Undetermined,,,,,,
D10,12_143,Rota,Unknown,24.02,,13123.91,,,,
D11,12_144,Rota,Unknown,Undetermined,,,,,,
D12,12_144,Rota,Unknown,Undetermined,,,,,,
E1,12_145,Rota,Unknown,Undetermined,,,,,,
E2,12_145,Rota,Unknown,Undetermined,,,,,,
E3,12_146,Rota,Unknown,Undetermined,,,,,,
E4,12_146,Rota,Unknown,Undetermined,,,,,,
E5,12_147,Rota,Unknown,Undetermined,,,,,,
E6,12_147,Rota,Unknown,Undetermined,,,,,,
E7,12_148,Rota,Unknown,Undetermined,,,,,,
E8,12_148,Rota,Unknown,26.26,,3381.92,,,,
E9,12_149,Rota,Unknown,Undetermined,,,,,,
E10,12_149,Rota,Unknown,31.88,,112.39,,,,
E11,12_150,Rota,Unknown,Undetermined,,,,,,
E12,12_150,Rota,Unknown,Undetermined,,,,,,
F1,13_1,Rota,Unknown,Undetermined,,,,,,
F2,13_1,Rota,Unknown,Undetermined,,,,,,
F3,13_2,Rota,Unknown,Undetermined,,,,,,
F4,13_2,Rota,Unknown,27.94,,1218.48,,,,
F5,13_3,Rota,Unknown,37.11,0.067,4.77,4.63,1.88e-001,,
F6,13_3,Rota,Unknown,37.20,0.067,4.50,4.63,1.88e-001,,
F7,13_4,Rota,Unknown,34.42,,24.29,,,,
F8,13_4,Rota,Unknown,Undetermined,,,,,,
F9,13_5,Rota,Unknown,Undetermined,,,,,,
F10,13_5,Rota,Unknown,Undetermined,,,,,,
F11,13_6,Rota,Unknown,Undetermined,,,,,,
F12,13_6,Rota,Unknown,Undetermined,,,,,,
G1,13_7,Rota,Unknown,Undetermined,,,,,,
G2,13_7,Rota,Unknown,Undetermined,,,,,,
G3,13_8,Rota,Unknown,Undetermined,,,,,,
G4,13_8,Rota,Unknown,Undetermined,,,,,,
G5,13_9,Rota,Unknown,37.10,,4.79,,,,
G6,13_9,Rota,Unknown,Undetermined,,,,,,
G7,13_10,Rota,Unknown,Undetermined,,,,,,
G8,13_10,Rota,Unknown,Undetermined,,,,,,
G9,13_11,Rota,Unknown,Undetermined,,,,,,
G10,13_11,Rota,Unknown,Undetermined,,,,,,
G11,13_12,Rota,Unknown,Undetermined,,,,,,
G12,13_12,Rota,Unknown,35.10,,16.02,,,,
H1,13_13,Rota,Unknown,Undetermined,,,,,,
H2,13_13,Rota,Unknown,Undetermined,,,,,,
H3,13_14,Rota,Unknown,Undetermined,,,,,,
H4,13_14,Rota,Unknown,35.47,,12.81,,,,
H5,13_15,Rota,Unknown,Undetermined,,,,,,
H6,13_15,Rota,Unknown,Undetermined,,,,,,
H7,13_16,Rota,Unknown,Undetermined,,,,,,
H8,13_16,Rota,Unknown,31.53,,139.02,,,,
H9,13_17,Rota,Unknown,Undetermined,,,,,,
H10,13_17,Rota,Unknown,Undetermined,,,,,,
H11,13_18,Rota,Unknown,Undetermined,,,,,,
H12,13_18,Rota,Unknown,Undetermined,,,,,,
