Document Name: bmlv_1.sds 
Plate Type: Absolute Quantification
User: u0103892

Document Information

Operator: sa_abi7500
Run Date: Tuesday, January 29, 2019 16:44:18
Last Modified: Tuesday, February 05, 2019 13:40:34
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System

Comments:
SDS v1.3.1

Thermal Cycler Profile
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment
1,1,50.0 °C,5:00,Auto,,
,,95.0 °C,2:00,Auto,,
2,45,95.0 °C,0:03,Auto,,
,,55.0 °C,0:30,Auto,,
Fast 7500 Mode
Data Collection :  Stage 2 Step 1
PCR Volume: 20 µL,

Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
A1,,Rota,Standard,Undetermined,,,,,,
A2,,Rota,Standard,Undetermined,,,,,,
A3,,Rota,Standard,8.61,,1.00e+008,,,,
A4,,Rota,Standard,8.52,,1.00e+008,,,,
A5,,Rota,Standard,17.10,,1.00e+006,,,,
A6,,Rota,Standard,17.40,,1.00e+006,,,,
A7,,Rota,Standard,23.74,,10000.00,,,,
A8,,Rota,Standard,23.62,,10000.00,,,,
A9,,Rota,Standard,31.63,,100.00,,,,
A10,,Rota,Standard,32.01,,100.00,,,,
A11,,Rota,NTC,Undetermined,,,,,,
A12,,Rota,NTC,Undetermined,,,,,,
B1,12_1,Rota,Unknown,32.31,0.276,71.73,64.19,10.660,,
B2,12_1,Rota,Unknown,32.70,0.276,56.65,64.19,10.660,,
B3,12_2,Rota,Unknown,27.87,0.118,1047.93,997.55,71.237,,
B4,12_2,Rota,Unknown,28.04,0.118,947.18,997.55,71.237,,
B5,12_3,Rota,Unknown,37.25,,3.64,,,,
B6,12_3,Rota,Unknown,Undetermined,,,,,,
B7,12_4,Rota,Unknown,34.53,0.649,18.74,25.69,9.832,,
B8,12_4,Rota,Unknown,33.61,0.649,32.65,25.69,9.832,,
B9,12_5,Rota,Unknown,Undetermined,,,,,,
B10,12_5,Rota,Unknown,Undetermined,,,,,,
B11,12_6,Rota,Unknown,33.24,0.147,40.98,38.56,3.412,,
B12,12_6,Rota,Unknown,33.45,0.147,36.15,38.56,3.412,,
C1,12_7,Rota,Unknown,37.61,0.457,2.93,3.62,9.88e-001,,
C2,12_7,Rota,Unknown,36.96,0.457,4.32,3.62,9.88e-001,,
C3,12_8,Rota,Unknown,Undetermined,,,,,,
C4,12_8,Rota,Unknown,Undetermined,,,,,,
C5,12_9,Rota,Unknown,35.82,,8.64,,,,
C6,12_9,Rota,Unknown,Undetermined,,,,,,
C7,12_10,Rota,Unknown,34.46,0.596,19.61,15.69,5.533,,
C8,12_10,Rota,Unknown,35.30,0.596,11.78,15.69,5.533,,
C9,12_11,Rota,Unknown,Undetermined,,,,,,
C10,12_11,Rota,Unknown,Undetermined,,,,,,
C11,12_12,Rota,Unknown,Undetermined,,,,,,
C12,12_12,Rota,Unknown,Undetermined,,,,,,
D1,12_13,Rota,Unknown,Undetermined,,,,,,
D2,12_13,Rota,Unknown,Undetermined,,,,,,
D3,12_14,Rota,Unknown,31.46,0.007,119.94,119.56,5.28e-001,,
D4,12_14,Rota,Unknown,31.47,0.007,119.19,119.56,5.28e-001,,
D5,12_15,Rota,Unknown,Undetermined,,,,,,
D6,12_15,Rota,Unknown,Undetermined,,,,,,
D7,12_16,Rota,Unknown,Undetermined,,,,,,
D8,12_16,Rota,Unknown,Undetermined,,,,,,
D9,12_17,Rota,Unknown,33.62,0.383,32.64,38.95,8.929,,
D10,12_17,Rota,Unknown,33.07,0.383,45.27,38.95,8.929,,
D11,12_18,Rota,Unknown,33.97,0.588,26.31,21.11,7.349,,
D12,12_18,Rota,Unknown,34.80,0.588,15.91,21.11,7.349,,
E1,12_19,Rota,Unknown,Undetermined,,,,,,
E2,12_19,Rota,Unknown,Undetermined,,,,,,
E3,12_20,Rota,Unknown,22.53,0.016,26397.06,26220.13,250.221,,
E4,12_20,Rota,Unknown,22.56,0.016,26043.20,26220.13,250.221,,
E5,12_21,Rota,Unknown,Undetermined,,,,,,
E6,12_21,Rota,Unknown,Undetermined,,,,,,
E7,12_22,Rota,Unknown,Undetermined,,,,,,
E8,12_22,Rota,Unknown,Undetermined,,,,,,
E9,12_23,Rota,Unknown,34.25,0.753,22.26,32.31,14.219,,
E10,12_23,Rota,Unknown,33.18,0.753,42.37,32.31,14.219,,
E11,12_24,Rota,Unknown,35.00,1.670,14.14,36.51,31.641,,
E12,12_24,Rota,Unknown,32.64,1.670,58.88,36.51,31.641,,
F1,12_25,Rota,Unknown,24.13,0.016,10041.21,9972.46,97.224,,
F2,12_25,Rota,Unknown,24.16,0.016,9903.71,9972.46,97.224,,
F3,12_26,Rota,Unknown,24.85,0.170,6512.34,7021.62,720.231,,
F4,12_26,Rota,Unknown,24.61,0.170,7530.90,7021.62,720.231,,
F5,12_27,Rota,Unknown,36.03,,7.61,,,,
F6,12_27,Rota,Unknown,Undetermined,,,,,,
F7,12_28,Rota,Unknown,Undetermined,,,,,,
F8,12_28,Rota,Unknown,Undetermined,,,,,,
F9,12_29,Rota,Unknown,Undetermined,,,,,,
F10,12_29,Rota,Unknown,37.73,,2.71,,,,
F11,12_30,Rota,Unknown,35.88,0.018,8.29,8.23,8.81e-002,,
F12,12_30,Rota,Unknown,35.91,0.018,8.16,8.23,8.81e-002,,
G1,12_31,Rota,Unknown,26.24,0.019,2809.80,2786.91,32.376,,
G2,12_31,Rota,Unknown,26.27,0.019,2764.01,2786.91,32.376,,
G3,12_32,Rota,Unknown,30.93,0.278,165.43,187.58,31.326,,
G4,12_32,Rota,Unknown,30.54,0.278,209.73,187.58,31.326,,
G5,12_33,Rota,Unknown,33.49,0.517,35.13,28.86,8.873,,
G6,12_33,Rota,Unknown,34.22,0.517,22.58,28.86,8.873,,
G7,12_34,Rota,Unknown,33.17,0.032,42.63,42.04,8.25e-001,,
G8,12_34,Rota,Unknown,33.22,0.032,41.46,42.04,8.25e-001,,
G9,12_35,Rota,Unknown,30.65,0.153,195.45,183.46,16.966,,
G10,12_35,Rota,Unknown,30.87,0.153,171.46,183.46,16.966,,
G11,12_36,Rota,Unknown,Undetermined,,,,,,
G12,12_36,Rota,Unknown,37.28,,3.57,,,,
H1,12_37,Rota,Unknown,32.72,0.400,56.07,67.49,16.136,,
H2,12_37,Rota,Unknown,32.15,0.400,78.90,67.49,16.136,,
H3,12_38,Rota,Unknown,26.01,0.108,3236.05,3093.18,202.049,,
H4,12_38,Rota,Unknown,26.16,0.108,2950.31,3093.18,202.049,,
H5,12_39,Rota,Unknown,26.37,0.042,2598.43,2646.32,67.726,,
H6,12_39,Rota,Unknown,26.31,0.042,2694.21,2646.32,67.726,,
H7,12_40,Rota,Unknown,32.30,0.095,72.26,75.31,4.322,,
H8,12_40,Rota,Unknown,32.17,0.095,78.37,75.31,4.322,,
H9,12_41,Rota,Unknown,17.95,0.015,421531.94,424189.28,3758.052,,
H10,12_41,Rota,Unknown,17.93,0.015,426846.63,424189.28,3758.052,,
H11,12_42,Rota,Unknown,32.38,0.251,68.94,77.20,11.682,,
H12,12_42,Rota,Unknown,32.02,0.251,85.46,77.20,11.682,,
